competition,race_type,sex,host_nation,country,day,month,year,time,latitude,longitude,NOAA_stationid,station_location,station_distance,air_temp,dew_pt,wind_speed,adj_wind_speed,relative_humidity,clouds,diff_req_time,time_zone,solar_rad,heat_index,simp_wetbulb_globetemp,wetbulb_globetemp,world_record,standing_record,first_place,second_place,third_place,,,,,,,,,,,
Gold Marathon,Marathon,Both,Jerusalem,Israel,13,3,2015,6:00:00,31.778345,35.2250786,40183099999,IS; JERUSALEM CENTER,1.5,11.9,4.8,1.0,0.4,61.8,4,0,3,0,10.8,14.1,8.6,02:02:57,2:16:09,2:18:20,2:18:27,2:18:31,,,,,,,,,,,
Gold Marathon,Marathon,Both,Jerusalem,Israel,18,3,2016,6:00:00,31.778345,35.2250786,40183099999,IS; JERUSALEM CENTER,1.5,8.5,6.9,2.6,1.1,89.7,8,0,3,0,7.7,12.7,7.4,02:02:57,2:16:09,2:16:33,2:16:35,2:21:10,,,,,,,,,,,
Gold Marathon,Marathon,Both,Jerusalem,Israel,17,3,2017,6:00:00,31.778345,35.2250786,40183099999,IS; JERUSALEM CENTER,1.5,9.5,5.3,1.0,0.4,75.1,6,0,3,183,8.5,12.8,9.3,02:02:57,2:16:09,2:17:36,2:20:47,2:21:25,,,,,,,,,,,
Gold Marathon,Marathon,Both,Jerusalem,Israel,9,3,2018,6:00:00,31.778345,35.2250786,40183099999,IS; JERUSALEM CENTER,1.5,11.7,8.9,5.7,2.4,83.0,7,0,3,42,11.1,15.1,10.5,02:02:57,2:16:09,2:21:26,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,Jerusalem,Israel,15,3,2019,6:00:00,31.778345,35.2250786,40183099999,IS; JERUSALEM CENTER,1.5,10.2,8.3,4.0,1.7,88.0,8,0,3,84,9.6,14,9.6,02:01:39,2:16:09,2:18:47,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,20,8,1995,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,14.0,12.0,2.5,1.0,87.8,8,,-5,34,13.7,17.4,13,02:06:50,02:14:47,2:18:44,2:19:20,2:22:10,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,25,8,1996,7:00:00,19.4326296,-99.133178,76679099999,MX; AEROP INTERNACIONAL MEXICO D F,0.1,13.0,12.0,0.0,0.0,93.7,9,,-5,0,12.8,16.8,11.4,02:06:50,02:14:47,2:20:14,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,24,8,1997,7:00:00,19.4326296,-99.133178,76679099999,MX; AEROP INTERNACIONAL MEXICO D F,0.1,10.0,6.0,3.1,1.3,76.2,6,,-5,448,9,13.3,11.2,02:06:50,02:14:47,2:17:14,2:18:54,2:19:13,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,23,8,1998,7:00:00,19.4326296,-99.133178,76679099999,MX; AEROP INTERNACIONAL MEXICO D F,0.1,16.0,11.0,4.2,1.7,72.2,5,,-5,688,15.5,18.2,17.5,02:06:50,02:14:47,2:16:48,2:17:16,2:17:37,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,14,8,1999,7:00:00,19.4326296,-99.133178,76679099999,MX; AEROP INTERNACIONAL MEXICO D F,0.1,14.0,7.0,2.5,1.0,62.7,4,,-5,872,13.1,15.8,17.3,02:06:05,02:14:47,2:17:55,2:18:25,2:19:44,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,27,8,2000,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,13.0,8.0,0.0,0.0,71.7,5,,-5,853,12.2,15.5,24.7,02:05:42,02:14:47,2:16:10,2:16:32,2:18:00,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,30,9,2001,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,8.0,6.0,2.5,1.0,87.2,8,,-5,237,7.1,12.2,8.6,02:05:42,02:14:47,2:17:19,2:17:39,2:17:41,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,20,10,2002,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,11.0,8.0,3.1,1.3,81.7,7,,-5,415,10.3,14.4,12.2,02:05:38,02:14:47,2:13:44,2:17:09,2:17:30,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,28,9,2003,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,13.0,12.0,3.6,1.5,93.7,9,,-5,0,12.8,16.8,12.2,02:04:55,2:13:44,2:18:11,2:18:18,2:19:54,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,26,9,2004,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,14.0,12.0,1.9,0.8,87.8,8,,-5,122,13.7,17.4,13.7,02:04:55,2:13:44,2:18:12,2:20:32,2:20:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,28,8,2005,7:00:00,19.4326296,-99.133178,76679099999,MX; AEROP INTERNACIONAL MEXICO D F,0.1,12.0,9.0,2.5,1.0,81.9,7,,-5,179,11.4,15.3,11.7,02:04:55,2:13:44,2:19:35,2:20:31,2:21:05,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,27,8,2006,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,15.0,14.0,1.9,0.8,93.7,9,,-5,0,15,18.7,14.1,02:04:55,2:13:44,2:17:23,2:17:33,2:17:50,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,26,8,2007,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,15.0,11.0,2.5,1.0,77.0,6,,-5,317,14.6,17.6,15.2,02:04:55,2:13:44,2:16:06,2:17:58,2:18:01,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,17,8,2008,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,17.4,11.9,2.0,0.8,70.2,5,60,-5,0,17,19.3,14.6,02:04:26,2:13:44,2:13:05,2:14:03,2:14:37,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,27,9,2009,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,15.2,15.2,2.0,0.8,100.0,8,60,-5,0,15.4,19.3,14.8,02:03:59,2:13:05,2:21:34,2:29:43,,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,12,9,2010,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,15.5,14.9,1.0,0.4,96.2,8,60,-5,0,15.6,19.4,14.6,02:03:59,2:13:05,2:12:10,2:16:23,2:19:01,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,28,8,2011,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,16.6,14.2,3.0,1.2,85.7,8,60,-5,0,16.6,19.7,15.2,02:03:59,2:12:10,2:14:23,2:15:39,2:18:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,2,9,2012,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,17.2,10.8,2.0,0.8,66.1,4,60,-5,0,16.7,18.8,14.1,02:03:38,2:12:10,2:15:54,2:16:47,2:17:13,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,25,8,2013,7:00:00,19.4326296,-99.133178,76679099999,MX; AEROP INTERNACIONAL MEXICO D F,0.1,15.0,11.0,2.5,1.0,77.0,6,,-5,0,14.6,17.6,12.9,02:03:38,2:12:10,2:16:56,2:17:32,2:18:45,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,31,8,2014,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,14.6,14.0,2.0,0.8,96.2,8,60,-5,0,14.6,18.5,13.9,02:03:23,2:12:10,2:18:29,2:18:31,2:18:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,30,8,2015,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,16.0,12.0,2.5,1.0,77.2,6,,-5,0,15.7,18.5,13.9,02:02:57,2:12:10,2:19:24,2:19:49,2:20:03,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,28,8,2016,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,15.2,14.6,3.0,1.2,96.2,8,60,-5,0,15.3,19.1,14.5,02:02:57,2:12:10,2:19:29,2:19:29,2:19:49,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,27,8,2017,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,17.4,16.0,2.0,0.8,91.5,8,60,-5,0,17.6,21,16.4,02:02:57,2:12:10,2:17:27,2:17:35,2:18:19,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,26,8,2018,7:00:00,19.4326296,-99.133178,76680099999,MX; MEXICO CENTRAL D.F.,6.4,16.0,14.2,2.0,0.8,89.1,8,60,-5,0,16,19.4,14.8,02:02:57,2:12:10,2:10:38,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,Mexico City,Mexico,25,8,2019,7:00:00,19.4326296,-99.133178,76679399999,MX; LICENCIADO BENITO JUAREZ INTERNATIONAL,6.4,17.0,12.0,1.0,0.4,72.4,5,16,-5,114,16.6,19.1,15.5,02:01:39,2:10:38,2:12:50,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,7,2,1993,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,7.0,6.0,2.5,1.0,93.3,9,,2,0,6.2,11.6,6,02:06:50,02:14:01,2:15:04,2:15:17,2:15:27,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,6,2,1994,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,5.0,-2.9,2.1,0.9,56.6,3,150,2,0,3,8.7,2,02:06:50,02:14:01,2:16:20,2:16:29,2:16:57,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,5,2,1995,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,6.6,1.1,1.0,0.4,67.9,5,150,2,0,5.1,10.3,3.9,02:06:50,02:14:01,2:19:20,2:20:38,2:24:28,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,2,2,1997,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,9.6,8.4,1.5,0.6,92.2,8,150,2,0,9,13.7,8.4,02:06:50,02:14:01,2:18:07,2:18:23,2:19:30,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,1,2,1998,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,10.0,10.0,1.0,0.4,100.0,10,,2,0,9.7,14.4,9.2,02:06:50,02:14:01,2:19:51,2:21:31,2:22:07,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,7,2,1999,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,6.6,0.5,1.0,0.4,65.0,4,150,2,193,5,10.2,6.1,02:06:05,02:14:01,2:15:35,2:16:16,2:17:38,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,6,2,2000,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,5.8,4.4,1.0,0.4,90.7,8,150,2,94,4.8,10.5,5.5,02:05:42,02:14:01,2:15:05,2:17:27,2:18:37,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,4,2,2001,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,10.0,4.6,2.6,1.1,69.1,5,150,2,420,8.9,12.9,10.7,02:05:42,02:14:01,2:13:46,2:15:03,2:19:15,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,3,2,2002,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,10.0,6.1,1.5,0.6,76.7,6,150,2,404,9.1,13.3,11.8,02:05:42,2:13:46,2:13:05,2:13:36,2:14:37,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,2,2,2003,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,8.2,0.6,8.2,3.4,58.7,3,150,2,556,6.6,11.1,8,02:05:38,2:13:05,2:14:43,2:16:20,2:18:51,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,1,2,2004,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,11.0,10.0,1.0,0.4,93.6,9,,2,0,10.6,15,9.8,02:04:55,2:13:05,2:14:32,2:15:03,2:15:10,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,20,2,2005,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,11.4,-3.6,2.6,1.1,34.8,0,150,2,505,9.5,12.2,10.2,02:04:55,2:13:05,2:14:03,2:14:50,2:15:10,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,19,2,2006,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,10.2,2.2,5.1,2.1,57.6,3,150,2,334,8.8,12.5,9,02:04:55,2:13:05,2:14:23,2:15:27,2:15:42,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,18,2,2007,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,12.0,4.7,4.6,1.9,61.0,3,150,2,141,10.8,14.1,9.8,02:04:55,2:13:05,2:12:04,2:12:05,2:12:09,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,17,2,2008,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,10.2,7.6,2.1,0.9,83.9,8,150,2,0,9.5,13.8,8.6,02:04:26,2:12:04,2:11:29,2:11:36,2:12:27,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,22,2,2009,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,7.0,2.7,1.5,0.6,74.1,6,150,2,0,5.7,10.8,4.8,02:03:59,2:11:29,2:26:43,,,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,21,2,2010,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,7.2,2.3,0.0,0.0,71.0,5,150,2,0,5.8,10.9,3.9,02:03:59,2:11:29,2:09:45,2:10:24,2:10:30,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,27,11,2011,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,9.6,7.9,1.0,0.4,89.2,8,150,2,0,8.9,13.6,8.1,02:03:38,2:09:45,2:07:59,2:08:01,2:08:01,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,17,11,2013,8:30:00,39.4697065,-0.3763353,8284099999,SP; VALENCIA,9.3,10.0,3.0,3.1,1.3,61.8,4,0,2,0,8.7,12.6,7.1,02:03:23,2:07:59,2:07:14,2:08:17,2:09:55,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,16,11,2014,8:30:00,39.4697065,-0.3763353,8284099999,SP; VALENCIA,9.3,15.0,7.0,2.6,1.1,58.8,3,0,2,0,14.1,16.4,11.5,02:02:57,2:07:14,2:08:39,2:09:10,2:09:22,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,15,11,2015,8:30:00,39.4697065,-0.3763353,8284099999,SP; VALENCIA,9.3,12.0,10.0,0.0,0.0,87.6,8,0,2,0,11.5,15.6,9.9,02:02:57,2:07:14,2:06:13,2:06:33,2:07:07,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,20,11,2016,8:30:00,39.4697065,-0.3763353,8284099999,SP; VALENCIA,9.3,14.0,5.0,4.1,1.7,54.6,3,0,2,0,12.9,15.3,10.3,02:02:57,2:06:13,2:07:39,2:08:04,2:08:12,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,19,11,2017,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,9.2,2.7,1.3,0.5,63.8,4,30,2,0,7.8,12.1,6.2,02:02:57,2:06:13,2:05:15,2:05:30,2:06:38,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,2,12,2018,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,10.2,2.7,1.5,0.6,59.7,3,30,2,0,8.8,12.6,6.9,02:01:39,2:05:15,2:04:31,2:04:43,2:04:53,,,,,,,,,,,
Gold Marathon,Marathon,Both,Valencia,Spain,1,12,2019,8:30:00,39.4697065,-0.3763353,8285099999,SP; VALENCIA VIVEROS,1.6,13.6,10.2,0.0,0.0,79.9,7,30,2,0,13.1,16.5,11,02:01:39,2:04:31,2:03:51,2:04:16,2:04:42,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,18,4,1993,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,11.4,9.7,9.8,4.1,89.3,8,0,2,160,10.9,15.1,11.1,02:06:50,02:06:50,2:11:06,2:11:44,2:11:58,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,17,4,1994,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,6.9,5.5,7.2,3.0,90.8,8,0,2,180,6,11.4,6.9,02:06:50,02:06:50,2:07:51,2:10:17,2:10:40,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,23,4,1995,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,15.0,7.0,4.1,1.7,58.8,3,0,2,759,14.1,16.4,16,02:06:50,02:06:50,2:08:57,2:10:36,2:10:54,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,28,4,1996,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,13.2,5.1,4.1,1.7,57.9,3,0,2,771,12.1,14.9,14.5,02:06:50,02:06:50,2:10:30,2:10:56,2:11:04,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,20,4,1997,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,7.2,-4.8,2.6,1.1,42.2,1,0,2,705,5.1,9.7,8.8,02:06:50,02:06:50,2:07:51,2:07:54,2:08:02,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,19,4,1998,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,9.6,6.7,2.0,0.8,82.1,7,0,2,316,8.8,13.2,10.7,02:06:50,02:06:50,2:07:26,2:07:44,2:08:33,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,18,4,1999,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,8.6,2.5,3.0,1.2,65.5,4,0,2,432,7.2,11.7,9.2,02:06:05,02:06:50,2:07:09,2:07:23,2:07:41,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,16,4,2000,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,8.2,3.0,6.0,2.5,69.7,5,0,2,254,6.9,11.6,7.4,02:05:42,02:06:50,2:08:22,2:08:30,2:08:34,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,22,4,2001,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,9.4,0.6,2.0,0.8,54.2,3,0,2,150,7.8,11.8,7.3,02:05:42,02:06:50,2:06:50,2:07:18,2:08:14,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,21,4,2002,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,13.9,7.1,2.0,0.8,63.6,4,0,2,5,13,15.8,10.8,02:05:38,02:06:50,2:08:39,2:09:43,2:09:55,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,13,4,2003,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,14.9,4.4,4.0,1.7,49.4,2,0,2,0,13.7,15.7,10.7,02:05:38,02:06:50,2:07:42,2:07:53,2:08:09,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,4,4,2004,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,10.4,6.7,10.0,4.1,77.8,6,0,2,0,9.5,13.7,8.7,02:04:55,02:06:50,2:09:06,2:11:27,2:11:51,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,10,4,2005,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,7.5,6.3,5.0,2.1,92.1,8,0,2,0,6.7,11.9,6.6,02:04:55,02:06:50,2:07:49,2:08:01,2:09:00,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,9,4,2006,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,8.0,4.0,7.0,2.9,75.8,6,0,2,0,6.8,11.7,6.3,02:04:55,02:06:50,2:06:37,2:06:43,2:06:51,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,15,4,2007,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,23.3,11.9,2.0,0.8,48.8,2,0,2,0,23,22.6,18,02:04:55,2:06:37,2:08:20,2:10:03,2:11:03,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,13,4,2008,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,9.7,4.6,6.0,2.5,70.5,5,0,2,0,8.6,12.8,7.5,02:04:26,2:06:37,2:05:49,2:06:57,2:07:32,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,5,4,2009,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,9.8,6.5,1.0,0.4,79.9,7,0,2,0,8.9,13.3,7.7,02:03:59,2:05:49,2:04:26,2:04:26,2:05:03,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,11,4,2010,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,8.5,2.5,7.0,2.9,65.9,4,0,2,0,7.1,11.6,6.1,02:03:59,2:04:26,2:04:48,2:04:55,2:05:13,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,10,4,2011,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,13.5,2.0,5.0,2.1,45.7,2,0,2,0,12.1,14.4,9.2,02:03:59,2:04:26,2:05:27,2:05:33,2:08:47,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,15,4,2012,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,8.1,1.0,7.0,2.9,60.9,3,0,2,445,6.6,11.1,7.7,02:03:38,2:04:26,2:04:48,2:04:50,2:05:03,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,14,4,2013,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,16.1,11.0,6.0,2.5,71.8,5,0,2,18,15.6,18.2,13.8,02:03:38,2:04:26,2:05:38,2:06:44,2:07:21,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,13,4,2014,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,12.0,5.8,5.0,2.1,65.8,4,0,2,164,11,14.4,10.3,02:03:23,2:04:26,2:05:00,2:06:07,2:07:57,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,12,4,2015,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,10.0,5.0,5.3,2.2,71.1,5,,2,292,8.9,13,9.4,02:02:57,2:04:26,2:06:47,2:07:21,2:08:02,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,10,4,2016,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,11.2,3.4,2.0,0.8,58.7,3,0,2,479,9.9,13.4,12,02:02:57,2:04:26,2:06:11,2:06:22,2:07:23,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,9,4,2017,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,15.9,7.6,3.0,1.2,57.8,3,0,2,589,15.1,17.1,16.3,02:02:57,2:04:26,2:06:03,2:06:21,2:06:24,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,8,4,2018,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,16.5,11.1,3.0,1.2,70.4,5,0,2,579,16,18.5,17.7,02:02:57,2:04:26,2:05:44,2:05:50,2:05:56,,,,,,,,,,,
Gold Marathon,Marathon,Both,Rotterdam,Netherlands,7,4,2019,10:00:00,51.9228958,4.4631727,6344099999,NL; ROTTERDAM,4.2,16.9,11.3,4.0,1.7,69.6,5,0,2,606,16.5,18.8,17.7,02:01:39,2:04:26,2:04:11,2:05:27,2:05:42,,,,,,,,,,,
Gold Marathon,Marathon,Both,Fukuoka,Japan,5,12,1971,8:30:00,33.6251241,130.618001,47808099999,JA; FUKUOKA,16.1,15.7,7.4,4.1,1.7,57.8,3,30,9,0,14.8,16.9,12.1,02:09:29,02:10:38,2:12:50,2:13:22,2:13:42,,,,,,,,,,,
Gold Marathon,Marathon,Both,Fukuoka,Japan,3,12,1972,8:30:00,33.6251241,130.618001,47803099999,JA; ASHIYA,28.9,9.6,3.5,2.1,0.9,65.7,4,30,9,0,8.3,12.5,6.9,02:09:29,02:10:38,2:10:30,2:12:00,2:14:00,,,,,,,,,,,
Gold Marathon,Marathon,Both,Fukuoka,Japan,2,12,1973,8:30:00,33.6251241,130.618001,47809099999,JA; IIZUKA,8.1,12.0,3.0,4.6,1.9,54.1,3,150,9,55,10.7,13.7,8.8,02:09:29,2:10:30,2:11:45,2:13:43,2:13:53,,,,,,,,,,,
Gold Marathon,Marathon,Both,Fukuoka,Japan,8,12,1974,8:30:00,33.6251241,130.618001,47809099999,JA; IIZUKA,8.1,11.0,4.0,3.1,1.3,62.0,4,150,9,232,9.8,13.4,9.7,02:09:12,2:10:30,2:11:31,2:12:02,2:13:09,,,,,,,,,,,
Gold Marathon,Marathon,Both,Fukuoka,Japan,7,12,1975,8:30:00,33.6251241,130.618001,47809099999,JA; IIZUKA,8.1,14.0,10.0,2.1,0.9,76.9,6,150,9,296,13.5,16.7,14.2,02:09:12,2:10:30,2:10:08,2:10:20,2:11:26,,,,,,,,,,,
Gold Marathon,Marathon,Both,Fukuoka,Japan,5,12,1976,8:30:00,33.6251241,130.618001,47809099999,JA; IIZUKA,8.1,16.0,5.0,1.0,0.4,48.0,2,150,9,522,14.9,16.4,17,02:09:12,2:10:08,2:12:35,2:12:54,2:14:56,,,,,,,,,,,
